4280.5,3,1.6327,2.91819
4281.5,2,1.29181,2.63786
4282.5,2,1.29181,2.63786
4283.5,6,2.37993,3.58364
4284.5,6,2.37993,3.58364
4285.5,7,2.58147,3.77028
4286.5,7,2.58147,3.77028
4287.5,6,2.37993,3.58364
4288.5,8,2.76839,3.94514
4289.5,3,1.6327,2.91819
4290.5,5,2.15969,3.38247
4291.5,4,1.91434,3.16275
4292.5,8,2.76839,3.94514
4293.5,4,1.91434,3.16275
4294.5,6,2.37993,3.58364
4295.5,0,0,1.84102
4296.5,8,2.76839,3.94514
4297.5,2,1.29181,2.63786
4298.5,2,1.29181,2.63786
4299.5,3,1.6327,2.91819
4300.5,4,1.91434,3.16275
4301.5,4,1.91434,3.16275
4302.5,2,1.29181,2.63786
4303.5,6,2.37993,3.58364
4304.5,1,0.827246,2.29953
4305.5,7,2.58147,3.77028
4306.5,8,2.76839,3.94514
4307.5,5,2.15969,3.38247
4308.5,1,0.827246,2.29953
4309.5,2,1.29181,2.63786
4310.5,5,2.15969,3.38247
4311.5,5,2.15969,3.38247
4312.5,2,1.29181,2.63786
4313.5,3,1.6327,2.91819
4314.5,1,0.827246,2.29953
4315.5,3,1.6327,2.91819
4316.5,4,1.91434,3.16275
4317.5,3,1.6327,2.91819
4318.5,3,1.6327,2.91819
4319.5,4,1.91434,3.16275
4320.5,4,1.91434,3.16275
4321.5,5,2.15969,3.38247
4322.5,3,1.6327,2.91819
4323.5,6,2.37993,3.58364
4324.5,3,1.6327,2.91819
4325.5,1,0.827246,2.29953
4326.5,2,1.29181,2.63786
4327.5,3,1.6327,2.91819
4328.5,2,1.29181,2.63786
4329.5,4,1.91434,3.16275
4330.5,3,1.6327,2.91819
4331.5,3,1.6327,2.91819
4332.5,5,2.15969,3.38247
4333.5,1,0.827246,2.29953
4334.5,8,2.76839,3.94514
4335.5,3,1.6327,2.91819
4336.5,4,1.91434,3.16275
4337.5,4,1.91434,3.16275
4338.5,2,1.29181,2.63786
4339.5,1,0.827246,2.29953
4340.5,5,2.15969,3.38247
4341.5,6,2.37993,3.58364
4342.5,6,2.37993,3.58364
4343.5,5,2.15969,3.38247
4344.5,6,2.37993,3.58364
4345.5,4,1.91434,3.16275
4346.5,1,0.827246,2.29953
4347.5,7,2.58147,3.77028
4348.5,3,1.6327,2.91819
4349.5,4,1.91434,3.16275
4350.5,6,2.37993,3.58364
4351.5,8,2.76839,3.94514
4352.5,5,2.15969,3.38247
4353.5,4,1.91434,3.16275
4354.5,7,2.58147,3.77028
4355.5,2,1.29181,2.63786
4356.5,9,2.94346,4.1102
4357.5,1,0.827246,2.29953
4358.5,4,1.91434,3.16275
4359.5,3,1.6327,2.91819
4360.5,5,2.15969,3.38247
4361.5,1,0.827246,2.29953
4362.5,4,1.91434,3.16275
4363.5,6,2.37993,3.58364
4364.5,2,1.29181,2.63786
4365.5,4,1.91434,3.16275
4366.5,4,1.91434,3.16275
4367.5,3,1.6327,2.91819
4368.5,9,2.94346,4.1102
4369.5,0,0,1.84102
4370.5,3,1.6327,2.91819
4371.5,5,2.15969,3.38247
4372.5,1,0.827246,2.29953
4373.5,3,1.6327,2.91819
4374.5,8,2.76839,3.94514
4375.5,3,1.6327,2.91819
4376.5,4,1.91434,3.16275
4377.5,2,1.29181,2.63786
4378.5,2,1.29181,2.63786
4379.5,1,0.827246,2.29953
4380.5,6,2.37993,3.58364
4381.5,2,1.29181,2.63786
4382.5,3,1.6327,2.91819
4383.5,3,1.6327,2.91819
4384.5,3,1.6327,2.91819
4385.5,1,0.827246,2.29953
4386.5,2,1.29181,2.63786
4387.5,4,1.91434,3.16275
4388.5,7,2.58147,3.77028
4389.5,1,0.827246,2.29953
4390.5,6,2.37993,3.58364
4391.5,6,2.37993,3.58364
4392.5,2,1.29181,2.63786
4393.5,3,1.6327,2.91819
4394.5,3,1.6327,2.91819
4395.5,4,1.91434,3.16275
4396.5,1,0.827246,2.29953
4397.5,3,1.6327,2.91819
4398.5,8,2.76839,3.94514
4399.5,4,1.91434,3.16275
4400.5,1,0.827246,2.29953
4401.5,4,1.91434,3.16275
4402.5,4,1.91434,3.16275
4403.5,4,1.91434,3.16275
4404.5,4,1.91434,3.16275
4405.5,4,1.91434,3.16275
4406.5,5,2.15969,3.38247
4407.5,2,1.29181,2.63786
4408.5,3,1.6327,2.91819
4409.5,6,2.37993,3.58364
4410.5,3,1.6327,2.91819
4411.5,7,2.58147,3.77028
4412.5,5,2.15969,3.38247
4413.5,8,2.76839,3.94514
4414.5,3,1.6327,2.91819
4415.5,4,1.91434,3.16275
4416.5,3,1.6327,2.91819
4417.5,4,1.91434,3.16275
4418.5,2,1.29181,2.63786
4419.5,4,1.91434,3.16275
4420.5,6,2.37993,3.58364
4421.5,4,1.91434,3.16275
4422.5,3,1.6327,2.91819
4423.5,12,3.41527,4.55982
4424.5,5,2.15969,3.38247
4425.5,3,1.6327,2.91819
4426.5,6,2.37993,3.58364
4427.5,4,1.91434,3.16275
4428.5,9,2.94346,4.1102
4429.5,9,2.94346,4.1102
4430.5,3,1.6327,2.91819
4431.5,7,2.58147,3.77028
4432.5,6,2.37993,3.58364
4433.5,1,0.827246,2.29953
4434.5,8,2.76839,3.94514
4435.5,5,2.15969,3.38247
4436.5,6,2.37993,3.58364
4437.5,4,1.91434,3.16275
4438.5,11,3.26558,4.41652
4439.5,4,1.91434,3.16275
4440.5,10,3.10869,4.26695
4441.5,7,2.58147,3.77028
4442.5,14,3.6965,4.83038
4443.5,11,3.26558,4.41652
4444.5,9,2.94346,4.1102
4445.5,13,3.55866,4.69757
4446.5,14,3.6965,4.83038
4447.5,12,3.41527,4.55982
4448.5,9,2.94346,4.1102
4449.5,11,3.26558,4.41652
4450.5,8,2.76839,3.94514
4451.5,9,2.94346,4.1102
4452.5,10,3.10869,4.26695
4453.5,4,1.91434,3.16275
4454.5,15,3.82938,4.95874
4455.5,9,2.94346,4.1102
4456.5,17,4.08218,5.20372
4457.5,19,4.32022,5.4352
4458.5,13,3.55866,4.69757
4459.5,11,3.26558,4.41652
4460.5,23,4.76072,5.86523
4461.5,13,3.55866,4.69757
4462.5,14,3.6965,4.83038
4463.5,20,4.43445,5.54652
4464.5,19,4.32022,5.4352
4465.5,23,4.76072,5.86523
4466.5,24,4.86461,5.96693
4467.5,16,3.9578,5.08307
4468.5,29,5.35393,6.44702
4469.5,24,4.86461,5.96693
4470.5,17,4.08218,5.20372
4471.5,28,5.25971,6.35445
4472.5,28,5.25971,6.35445
4473.5,27,5.16377,6.26024
4474.5,25,4.96633,6.06659
4475.5,29,5.35393,6.44702
4476.5,36,5.972,7.05555
4477.5,32,5.62714,6.71575
4478.5,23,4.76072,5.86523
4479.5,24,4.86461,5.96693
4480.5,27,5.16377,6.26024
4481.5,32,5.62714,6.71575
4482.5,35,5.88767,6.97241
4483.5,26,5.06601,6.16432
4484.5,27,5.16377,6.26024
4485.5,28,5.25971,6.35445
4486.5,21,4.54581,5.65518
4487.5,23,4.76072,5.86523
4488.5,25,4.96633,6.06659
4489.5,30,5.44652,6.53805
4490.5,29,5.35393,6.44702
4491.5,27,5.16377,6.26024
4492.5,27,5.16377,6.26024
4493.5,26,5.06601,6.16432
4494.5,21,4.54581,5.65518
4495.5,25,4.96633,6.06659
4496.5,24,4.86461,5.96693
4497.5,17,4.08218,5.20372
4498.5,21,4.54581,5.65518
4499.5,25,4.96633,6.06659
4500.5,12,3.41527,4.55982
4501.5,25,4.96633,6.06659
4502.5,15,3.82938,4.95874
4503.5,14,3.6965,4.83038
4504.5,10,3.10869,4.26695
4505.5,15,3.82938,4.95874
4506.5,11,3.26558,4.41652
4507.5,16,3.9578,5.08307
4508.5,16,3.9578,5.08307
4509.5,7,2.58147,3.77028
4510.5,9,2.94346,4.1102
4511.5,5,2.15969,3.38247
4512.5,5,2.15969,3.38247
4513.5,9,2.94346,4.1102
4514.5,11,3.26558,4.41652
4515.5,11,3.26558,4.41652
4516.5,3,1.6327,2.91819
4517.5,6,2.37993,3.58364
4518.5,8,2.76839,3.94514
4519.5,5,2.15969,3.38247
4520.5,2,1.29181,2.63786
4521.5,5,2.15969,3.38247
4522.5,2,1.29181,2.63786
4523.5,7,2.58147,3.77028
4524.5,2,1.29181,2.63786
4525.5,8,2.76839,3.94514
4526.5,8,2.76839,3.94514
4527.5,4,1.91434,3.16275
4528.5,4,1.91434,3.16275
4529.5,7,2.58147,3.77028
4530.5,1,0.827246,2.29953
4531.5,6,2.37993,3.58364
4532.5,5,2.15969,3.38247
4533.5,2,1.29181,2.63786
4534.5,1,0.827246,2.29953
4535.5,4,1.91434,3.16275
4536.5,7,2.58147,3.77028
4537.5,5,2.15969,3.38247
4538.5,6,2.37993,3.58364
4539.5,5,2.15969,3.38247
4540.5,3,1.6327,2.91819
4541.5,1,0.827246,2.29953
4542.5,3,1.6327,2.91819
4543.5,7,2.58147,3.77028
4544.5,2,1.29181,2.63786
4545.5,5,2.15969,3.38247
4546.5,2,1.29181,2.63786
4547.5,3,1.6327,2.91819
4548.5,1,0.827246,2.29953
4549.5,2,1.29181,2.63786
4550.5,4,1.91434,3.16275
4551.5,3,1.6327,2.91819
4552.5,5,2.15969,3.38247
4553.5,4,1.91434,3.16275
4554.5,1,0.827246,2.29953
4555.5,3,1.6327,2.91819
4556.5,3,1.6327,2.91819
4557.5,5,2.15969,3.38247
4558.5,3,1.6327,2.91819
4559.5,5,2.15969,3.38247
4560.5,8,2.76839,3.94514
4561.5,4,1.91434,3.16275
4562.5,4,1.91434,3.16275
4563.5,2,1.29181,2.63786
4564.5,3,1.6327,2.91819
4565.5,3,1.6327,2.91819
4566.5,1,0.827246,2.29953
4567.5,2,1.29181,2.63786
4568.5,5,2.15969,3.38247
4569.5,1,0.827246,2.29953
4570.5,2,1.29181,2.63786
4571.5,3,1.6327,2.91819
4572.5,5,2.15969,3.38247
4573.5,4,1.91434,3.16275
4574.5,6,2.37993,3.58364
4575.5,2,1.29181,2.63786
4576.5,4,1.91434,3.16275
4577.5,4,1.91434,3.16275
4578.5,4,1.91434,3.16275
4579.5,5,2.15969,3.38247
4580.5,1,0.827246,2.29953
4581.5,6,2.37993,3.58364
4582.5,7,2.58147,3.77028
4583.5,8,2.76839,3.94514
4584.5,4,1.91434,3.16275
4585.5,3,1.6327,2.91819
4586.5,6,2.37993,3.58364
4587.5,3,1.6327,2.91819
4588.5,0,0,1.84102
4589.5,4,1.91434,3.16275
4590.5,5,2.15969,3.38247
4591.5,2,1.29181,2.63786
4592.5,5,2.15969,3.38247
4593.5,3,1.6327,2.91819
4594.5,4,1.91434,3.16275
4595.5,4,1.91434,3.16275
4596.5,3,1.6327,2.91819
4597.5,4,1.91434,3.16275
4598.5,3,1.6327,2.91819
4599.5,2,1.29181,2.63786
4600.5,5,2.15969,3.38247
4601.5,2,1.29181,2.63786
4602.5,6,2.37993,3.58364
4603.5,5,2.15969,3.38247
4604.5,5,2.15969,3.38247
4605.5,3,1.6327,2.91819
4606.5,3,1.6327,2.91819
4607.5,3,1.6327,2.91819
4608.5,4,1.91434,3.16275
4609.5,5,2.15969,3.38247
4610.5,5,2.15969,3.38247
4611.5,3,1.6327,2.91819
4612.5,5,2.15969,3.38247
4613.5,4,1.91434,3.16275
4614.5,2,1.29181,2.63786
4615.5,4,1.91434,3.16275
4616.5,4,1.91434,3.16275
4617.5,4,1.91434,3.16275
4618.5,1,0.827246,2.29953
4619.5,1,0.827246,2.29953
4620.5,5,2.15969,3.38247
4621.5,5,2.15969,3.38247
4622.5,5,2.15969,3.38247
4623.5,3,1.6327,2.91819
4624.5,5,2.15969,3.38247
4625.5,2,1.29181,2.63786
4626.5,3,1.6327,2.91819
4627.5,10,3.10869,4.26695
4628.5,4,1.91434,3.16275
4629.5,6,2.37993,3.58364
4630.5,5,2.15969,3.38247
4631.5,6,2.37993,3.58364
4632.5,2,1.29181,2.63786
4633.5,2,1.29181,2.63786
4634.5,4,1.91434,3.16275
4635.5,3,1.6327,2.91819
4636.5,4,1.91434,3.16275
4637.5,7,2.58147,3.77028
4638.5,4,1.91434,3.16275
4639.5,3,1.6327,2.91819
4640.5,2,1.29181,2.63786
4641.5,6,2.37993,3.58364
4642.5,4,1.91434,3.16275
4643.5,6,2.37993,3.58364
4644.5,3,1.6327,2.91819
4645.5,5,2.15969,3.38247
4646.5,6,2.37993,3.58364
4647.5,2,1.29181,2.63786
4648.5,3,1.6327,2.91819
4649.5,6,2.37993,3.58364
4650.5,3,1.6327,2.91819
4651.5,2,1.29181,2.63786
4652.5,1,0.827246,2.29953
4653.5,2,1.29181,2.63786
4654.5,5,2.15969,3.38247
4655.5,4,1.91434,3.16275
4656.5,2,1.29181,2.63786
4657.5,6,2.37993,3.58364
4658.5,2,1.29181,2.63786
4659.5,2,1.29181,2.63786
